purchase_order_id,supplier_id,product_id,quantity,status
PO0006318,S0018,P00318,447,Approved
PO0006319,S0019,P00319,448,Received
PO0006320,S0020,P00320,449,Cancelled
PO0006321,S0021,P00321,450,Created
PO0006322,S0022,P00322,451,Approved
PO0006323,S0023,P00323,452,Received
PO0006324,S0024,P00324,453,Cancelled
PO0006325,S0025,P00325,454,Created
PO0006326,S0026,P00326,455,Approved
PO0006327,S0027,P00327,456,Received
PO0006328,S0028,P00328,457,Cancelled
PO0006329,S0029,P00329,458,Created
PO0006330,S0030,P00330,459,Approved
PO0006331,S0031,P00331,460,Received
PO0006332,S0032,P00332,461,Cancelled
PO0006333,S0033,P00333,462,Created
PO0006334,S0034,P00334,463,Approved
PO0006335,S0035,P00335,464,Received
PO0006336,S0036,P00336,465,Cancelled
PO0006337,S0037,P00337,466,Created
PO0006338,S0038,P00338,467,Approved
PO0006339,S0039,P00339,468,Received
PO0006340,S0040,P00340,469,Cancelled
PO0006341,S0041,P00341,470,Created
PO0006342,S0042,P00342,471,Approved
PO0006343,S0043,P00343,472,Received
PO0006344,S0044,P00344,473,Cancelled
PO0006345,S0045,P00345,474,Created
PO0006346,S0046,P00346,475,Approved
PO0006347,S0047,P00347,476,Received
PO0006348,S0048,P00348,477,Cancelled
PO0006349,S0049,P00349,478,Created
PO0006350,S0050,P00350,479,Approved
PO0006351,S0051,P00351,480,Received
PO0006352,S0052,P00352,481,Cancelled
PO0006353,S0053,P00353,482,Created
PO0006354,S0054,P00354,483,Approved
PO0006355,S0055,P00355,484,Received
PO0006356,S0056,P00356,485,Cancelled
PO0006357,S0057,P00357,486,Created
PO0006358,S0058,P00358,487,Approved
PO0006359,S0059,P00359,488,Received
PO0006360,S0060,P00360,489,Cancelled
PO0006361,S0061,P00361,490,Created
PO0006362,S0062,P00362,491,Approved
PO0006363,S0063,P00363,492,Received
PO0006364,S0064,P00364,493,Cancelled
PO0006365,S0065,P00365,494,Created
PO0006366,S0066,P00366,495,Approved
PO0006367,S0067,P00367,496,Received
PO0006368,S0068,P00368,497,Cancelled
PO0006369,S0069,P00369,498,Created
PO0006370,S0070,P00370,499,Approved
PO0006371,S0071,P00371,10,Received
PO0006372,S0072,P00372,11,Cancelled
PO0006373,S0073,P00373,12,Created
PO0006374,S0074,P00374,13,Approved
PO0006375,S0075,P00375,14,Received
PO0006376,S0076,P00376,15,Cancelled
PO0006377,S0077,P00377,16,Created
PO0006378,S0078,P00378,17,Approved
PO0006379,S0079,P00379,18,Received
PO0006380,S0080,P00380,19,Cancelled
PO0006381,S0081,P00381,20,Created
PO0006382,S0082,P00382,21,Approved
PO0006383,S0083,P00383,22,Received
PO0006384,S0084,P00384,23,Cancelled
PO0006385,S0085,P00385,24,Created
PO0006386,S0086,P00386,25,Approved
PO0006387,S0087,P00387,26,Received
PO0006388,S0088,P00388,27,Cancelled
PO0006389,S0089,P00389,28,Created
PO0006390,S0090,P00390,29,Approved
PO0006391,S0091,P00391,30,Received
PO0006392,S0092,P00392,31,Cancelled
PO0006393,S0093,P00393,32,Created
PO0006394,S0094,P00394,33,Approved
PO0006395,S0095,P00395,34,Received
PO0006396,S0096,P00396,35,Cancelled
PO0006397,S0097,P00397,36,Created
PO0006398,S0098,P00398,37,Approved
PO0006399,S0099,P00399,38,Received
PO0006400,S0100,P00400,39,Cancelled
PO0006401,S0001,P00401,40,Created
PO0006402,S0002,P00402,41,Approved
PO0006403,S0003,P00403,42,Received
PO0006404,S0004,P00404,43,Cancelled
PO0006405,S0005,P00405,44,Created
PO0006406,S0006,P00406,45,Approved
PO0006407,S0007,P00407,46,Received
PO0006408,S0008,P00408,47,Cancelled
PO0006409,S0009,P00409,48,Created
PO0006410,S0010,P00410,49,Approved
PO0006411,S0011,P00411,50,Received
PO0006412,S0012,P00412,51,Cancelled
PO0006413,S0013,P00413,52,Created
PO0006414,S0014,P00414,53,Approved
PO0006415,S0015,P00415,54,Received
PO0006416,S0016,P00416,55,Cancelled
PO0006417,S0017,P00417,56,Created
PO0006418,S0018,P00418,57,Approved
PO0006419,S0019,P00419,58,Received
PO0006420,S0020,P00420,59,Cancelled
PO0006421,S0021,P00421,60,Created
PO0006422,S0022,P00422,61,Approved
PO0006423,S0023,P00423,62,Received
PO0006424,S0024,P00424,63,Cancelled
PO0006425,S0025,P00425,64,Created
PO0006426,S0026,P00426,65,Approved
PO0006427,S0027,P00427,66,Received
PO0006428,S0028,P00428,67,Cancelled
PO0006429,S0029,P00429,68,Created
PO0006430,S0030,P00430,69,Approved
PO0006431,S0031,P00431,70,Received
PO0006432,S0032,P00432,71,Cancelled
PO0006433,S0033,P00433,72,Created
PO0006434,S0034,P00434,73,Approved
PO0006435,S0035,P00435,74,Received
PO0006436,S0036,P00436,75,Cancelled
PO0006437,S0037,P00437,76,Created
PO0006438,S0038,P00438,77,Approved
PO0006439,S0039,P00439,78,Received
PO0006440,S0040,P00440,79,Cancelled
PO0006441,S0041,P00441,80,Created
PO0006442,S0042,P00442,81,Approved
PO0006443,S0043,P00443,82,Received
PO0006444,S0044,P00444,83,Cancelled
PO0006445,S0045,P00445,84,Created
PO0006446,S0046,P00446,85,Approved
PO0006447,S0047,P00447,86,Received
PO0006448,S0048,P00448,87,Cancelled
PO0006449,S0049,P00449,88,Created
PO0006450,S0050,P00450,89,Approved
PO0006451,S0051,P00451,90,Received
PO0006452,S0052,P00452,91,Cancelled
PO0006453,S0053,P00453,92,Created
PO0006454,S0054,P00454,93,Approved
PO0006455,S0055,P00455,94,Received
PO0006456,S0056,P00456,95,Cancelled
PO0006457,S0057,P00457,96,Created
PO0006458,S0058,P00458,97,Approved
PO0006459,S0059,P00459,98,Received
PO0006460,S0060,P00460,99,Cancelled
PO0006461,S0061,P00461,100,Created
PO0006462,S0062,P00462,101,Approved
PO0006463,S0063,P00463,102,Received
PO0006464,S0064,P00464,103,Cancelled
PO0006465,S0065,P00465,104,Created
PO0006466,S0066,P00466,105,Approved
PO0006467,S0067,P00467,106,Received
PO0006468,S0068,P00468,107,Cancelled
PO0006469,S0069,P00469,108,Created
PO0006470,S0070,P00470,109,Approved
PO0006471,S0071,P00471,110,Received
PO0006472,S0072,P00472,111,Cancelled
PO0006473,S0073,P00473,112,Created
PO0006474,S0074,P00474,113,Approved
PO0006475,S0075,P00475,114,Received
PO0006476,S0076,P00476,115,Cancelled
PO0006477,S0077,P00477,116,Created
PO0006478,S0078,P00478,117,Approved
PO0006479,S0079,P00479,118,Received
PO0006480,S0080,P00480,119,Cancelled
PO0006481,S0081,P00481,120,Created
PO0006482,S0082,P00482,121,Approved
PO0006483,S0083,P00483,122,Received
PO0006484,S0084,P00484,123,Cancelled
PO0006485,S0085,P00485,124,Created
PO0006486,S0086,P00486,125,Approved
PO0006487,S0087,P00487,126,Received
PO0006488,S0088,P00488,127,Cancelled
PO0006489,S0089,P00489,128,Created
PO0006490,S0090,P00490,129,Approved
PO0006491,S0091,P00491,130,Received
PO0006492,S0092,P00492,131,Cancelled
PO0006493,S0093,P00493,132,Created
PO0006494,S0094,P00494,133,Approved
PO0006495,S0095,P00495,134,Received
PO0006496,S0096,P00496,135,Cancelled
PO0006497,S0097,P00497,136,Created
PO0006498,S0098,P00498,137,Approved
PO0006499,S0099,P00499,138,Received
PO0006500,S0100,P00500,139,Cancelled
PO0006501,S0001,P00501,140,Created
PO0006502,S0002,P00502,141,Approved
PO0006503,S0003,P00503,142,Received
PO0006504,S0004,P00504,143,Cancelled
PO0006505,S0005,P00505,144,Created
PO0006506,S0006,P00506,145,Approved
PO0006507,S0007,P00507,146,Received
PO0006508,S0008,P00508,147,Cancelled
PO0006509,S0009,P00509,148,Created
PO0006510,S0010,P00510,149,Approved
PO0006511,S0011,P00511,150,Received
PO0006512,S0012,P00512,151,Cancelled
PO0006513,S0013,P00513,152,Created
PO0006514,S0014,P00514,153,Approved
PO0006515,S0015,P00515,154,Received
PO0006516,S0016,P00516,155,Cancelled
PO0006517,S0017,P00517,156,Created
PO0006518,S0018,P00518,157,Approved
PO0006519,S0019,P00519,158,Received
PO0006520,S0020,P00520,159,Cancelled
PO0006521,S0021,P00521,160,Created
PO0006522,S0022,P00522,161,Approved
PO0006523,S0023,P00523,162,Received
PO0006524,S0024,P00524,163,Cancelled
PO0006525,S0025,P00525,164,Created
PO0006526,S0026,P00526,165,Approved
PO0006527,S0027,P00527,166,Received
PO0006528,S0028,P00528,167,Cancelled
PO0006529,S0029,P00529,168,Created
PO0006530,S0030,P00530,169,Approved
PO0006531,S0031,P00531,170,Received
PO0006532,S0032,P00532,171,Cancelled
PO0006533,S0033,P00533,172,Created
PO0006534,S0034,P00534,173,Approved
PO0006535,S0035,P00535,174,Received
PO0006536,S0036,P00536,175,Cancelled
PO0006537,S0037,P00537,176,Created
PO0006538,S0038,P00538,177,Approved
PO0006539,S0039,P00539,178,Received
PO0006540,S0040,P00540,179,Cancelled
PO0006541,S0041,P00541,180,Created
PO0006542,S0042,P00542,181,Approved
PO0006543,S0043,P00543,182,Received
PO0006544,S0044,P00544,183,Cancelled
PO0006545,S0045,P00545,184,Created
PO0006546,S0046,P00546,185,Approved
PO0006547,S0047,P00547,186,Received
PO0006548,S0048,P00548,187,Cancelled
PO0006549,S0049,P00549,188,Created
PO0006550,S0050,P00550,189,Approved
PO0006551,S0051,P00551,190,Received
PO0006552,S0052,P00552,191,Cancelled
PO0006553,S0053,P00553,192,Created
PO0006554,S0054,P00554,193,Approved
PO0006555,S0055,P00555,194,Received
PO0006556,S0056,P00556,195,Cancelled
PO0006557,S0057,P00557,196,Created
PO0006558,S0058,P00558,197,Approved
PO0006559,S0059,P00559,198,Received
PO0006560,S0060,P00560,199,Cancelled
PO0006561,S0061,P00561,200,Created
PO0006562,S0062,P00562,201,Approved
PO0006563,S0063,P00563,202,Received
PO0006564,S0064,P00564,203,Cancelled
PO0006565,S0065,P00565,204,Created
PO0006566,S0066,P00566,205,Approved
PO0006567,S0067,P00567,206,Received
PO0006568,S0068,P00568,207,Cancelled
PO0006569,S0069,P00569,208,Created
PO0006570,S0070,P00570,209,Approved
PO0006571,S0071,P00571,210,Received
PO0006572,S0072,P00572,211,Cancelled
PO0006573,S0073,P00573,212,Created
PO0006574,S0074,P00574,213,Approved
PO0006575,S0075,P00575,214,Received
PO0006576,S0076,P00576,215,Cancelled
PO0006577,S0077,P00577,216,Created
PO0006578,S0078,P00578,217,Approved
PO0006579,S0079,P00579,218,Received
PO0006580,S0080,P00580,219,Cancelled
PO0006581,S0081,P00581,220,Created
PO0006582,S0082,P00582,221,Approved
PO0006583,S0083,P00583,222,Received
PO0006584,S0084,P00584,223,Cancelled
PO0006585,S0085,P00585,224,Created
PO0006586,S0086,P00586,225,Approved
PO0006587,S0087,P00587,226,Received
PO0006588,S0088,P00588,227,Cancelled
PO0006589,S0089,P00589,228,Created
PO0006590,S0090,P00590,229,Approved
PO0006591,S0091,P00591,230,Received
PO0006592,S0092,P00592,231,Cancelled
PO0006593,S0093,P00593,232,Created
PO0006594,S0094,P00594,233,Approved
PO0006595,S0095,P00595,234,Received
PO0006596,S0096,P00596,235,Cancelled
PO0006597,S0097,P00597,236,Created
PO0006598,S0098,P00598,237,Approved
PO0006599,S0099,P00599,238,Received
PO0006600,S0100,P00600,239,Cancelled
PO0006601,S0001,P00601,240,Created
PO0006602,S0002,P00602,241,Approved
PO0006603,S0003,P00603,242,Received
PO0006604,S0004,P00604,243,Cancelled
PO0006605,S0005,P00605,244,Created
PO0006606,S0006,P00606,245,Approved
PO0006607,S0007,P00607,246,Received
PO0006608,S0008,P00608,247,Cancelled
PO0006609,S0009,P00609,248,Created
PO0006610,S0010,P00610,249,Approved
PO0006611,S0011,P00611,250,Received
PO0006612,S0012,P00612,251,Cancelled
PO0006613,S0013,P00613,252,Created
PO0006614,S0014,P00614,253,Approved
PO0006615,S0015,P00615,254,Received
PO0006616,S0016,P00616,255,Cancelled
PO0006617,S0017,P00617,256,Created
PO0006618,S0018,P00618,257,Approved
PO0006619,S0019,P00619,258,Received
PO0006620,S0020,P00620,259,Cancelled
PO0006621,S0021,P00621,260,Created
PO0006622,S0022,P00622,261,Approved
PO0006623,S0023,P00623,262,Received
PO0006624,S0024,P00624,263,Cancelled
PO0006625,S0025,P00625,264,Created
PO0006626,S0026,P00626,265,Approved
PO0006627,S0027,P00627,266,Received
PO0006628,S0028,P00628,267,Cancelled
PO0006629,S0029,P00629,268,Created
PO0006630,S0030,P00630,269,Approved
PO0006631,S0031,P00631,270,Received
PO0006632,S0032,P00632,271,Cancelled
PO0006633,S0033,P00633,272,Created
PO0006634,S0034,P00634,273,Approved
PO0006635,S0035,P00635,274,Received
PO0006636,S0036,P00636,275,Cancelled
PO0006637,S0037,P00637,276,Created
PO0006638,S0038,P00638,277,Approved
PO0006639,S0039,P00639,278,Received
PO0006640,S0040,P00640,279,Cancelled
PO0006641,S0041,P00641,280,Created
PO0006642,S0042,P00642,281,Approved
PO0006643,S0043,P00643,282,Received
PO0006644,S0044,P00644,283,Cancelled
PO0006645,S0045,P00645,284,Created
PO0006646,S0046,P00646,285,Approved
PO0006647,S0047,P00647,286,Received
PO0006648,S0048,P00648,287,Cancelled
PO0006649,S0049,P00649,288,Created
PO0006650,S0050,P00650,289,Approved
PO0006651,S0051,P00651,290,Received
PO0006652,S0052,P00652,291,Cancelled
PO0006653,S0053,P00653,292,Created
PO0006654,S0054,P00654,293,Approved
PO0006655,S0055,P00655,294,Received
PO0006656,S0056,P00656,295,Cancelled
PO0006657,S0057,P00657,296,Created
PO0006658,S0058,P00658,297,Approved
PO0006659,S0059,P00659,298,Received
PO0006660,S0060,P00660,299,Cancelled
PO0006661,S0061,P00661,300,Created
PO0006662,S0062,P00662,301,Approved
PO0006663,S0063,P00663,302,Received
PO0006664,S0064,P00664,303,Cancelled
PO0006665,S0065,P00665,304,Created
PO0006666,S0066,P00666,305,Approved
PO0006667,S0067,P00667,306,Received
PO0006668,S0068,P00668,307,Cancelled
PO0006669,S0069,P00669,308,Created
PO0006670,S0070,P00670,309,Approved
PO0006671,S0071,P00671,310,Received
PO0006672,S0072,P00672,311,Cancelled
PO0006673,S0073,P00673,312,Created
PO0006674,S0074,P00674,313,Approved
PO0006675,S0075,P00675,314,Received
PO0006676,S0076,P00676,315,Cancelled
PO0006677,S0077,P00677,316,Created
PO0006678,S0078,P00678,317,Approved
PO0006679,S0079,P00679,318,Received
PO0006680,S0080,P00680,319,Cancelled
PO0006681,S0081,P00681,320,Created
PO0006682,S0082,P00682,321,Approved
PO0006683,S0083,P00683,322,Received
PO0006684,S0084,P00684,323,Cancelled
PO0006685,S0085,P00685,324,Created
PO0006686,S0086,P00686,325,Approved
PO0006687,S0087,P00687,326,Received
PO0006688,S0088,P00688,327,Cancelled
PO0006689,S0089,P00689,328,Created
PO0006690,S0090,P00690,329,Approved
PO0006691,S0091,P00691,330,Received
PO0006692,S0092,P00692,331,Cancelled
PO0006693,S0093,P00693,332,Created
PO0006694,S0094,P00694,333,Approved
PO0006695,S0095,P00695,334,Received
PO0006696,S0096,P00696,335,Cancelled
PO0006697,S0097,P00697,336,Created
PO0006698,S0098,P00698,337,Approved
PO0006699,S0099,P00699,338,Received
PO0006700,S0100,P00700,339,Cancelled
PO0006701,S0001,P00701,340,Created
PO0006702,S0002,P00702,341,Approved
PO0006703,S0003,P00703,342,Received
PO0006704,S0004,P00704,343,Cancelled
PO0006705,S0005,P00705,344,Created
PO0006706,S0006,P00706,345,Approved
PO0006707,S0007,P00707,346,Received
PO0006708,S0008,P00708,347,Cancelled
PO0006709,S0009,P00709,348,Created
PO0006710,S0010,P00710,349,Approved
PO0006711,S0011,P00711,350,Received
PO0006712,S0012,P00712,351,Cancelled
PO0006713,S0013,P00713,352,Created
PO0006714,S0014,P00714,353,Approved
PO0006715,S0015,P00715,354,Received
PO0006716,S0016,P00716,355,Cancelled
PO0006717,S0017,P00717,356,Created
PO0006718,S0018,P00718,357,Approved
PO0006719,S0019,P00719,358,Received
PO0006720,S0020,P00720,359,Cancelled
PO0006721,S0021,P00721,360,Created
PO0006722,S0022,P00722,361,Approved
PO0006723,S0023,P00723,362,Received
PO0006724,S0024,P00724,363,Cancelled
PO0006725,S0025,P00725,364,Created
PO0006726,S0026,P00726,365,Approved
PO0006727,S0027,P00727,366,Received
PO0006728,S0028,P00728,367,Cancelled
PO0006729,S0029,P00729,368,Created
PO0006730,S0030,P00730,369,Approved
PO0006731,S0031,P00731,370,Received
PO0006732,S0032,P00732,371,Cancelled
PO0006733,S0033,P00733,372,Created
PO0006734,S0034,P00734,373,Approved
PO0006735,S0035,P00735,374,Received
PO0006736,S0036,P00736,375,Cancelled
PO0006737,S0037,P00737,376,Created
PO0006738,S0038,P00738,377,Approved
PO0006739,S0039,P00739,378,Received
PO0006740,S0040,P00740,379,Cancelled
PO0006741,S0041,P00741,380,Created
PO0006742,S0042,P00742,381,Approved
PO0006743,S0043,P00743,382,Received
PO0006744,S0044,P00744,383,Cancelled
PO0006745,S0045,P00745,384,Created
PO0006746,S0046,P00746,385,Approved
PO0006747,S0047,P00747,386,Received
PO0006748,S0048,P00748,387,Cancelled
PO0006749,S0049,P00749,388,Created
PO0006750,S0050,P00750,389,Approved
PO0006751,S0051,P00751,390,Received
PO0006752,S0052,P00752,391,Cancelled
PO0006753,S0053,P00753,392,Created
PO0006754,S0054,P00754,393,Approved
PO0006755,S0055,P00755,394,Received
PO0006756,S0056,P00756,395,Cancelled
PO0006757,S0057,P00757,396,Created
PO0006758,S0058,P00758,397,Approved
PO0006759,S0059,P00759,398,Received
PO0006760,S0060,P00760,399,Cancelled
PO0006761,S0061,P00761,400,Created
PO0006762,S0062,P00762,401,Approved
PO0006763,S0063,P00763,402,Received
PO0006764,S0064,P00764,403,Cancelled
PO0006765,S0065,P00765,404,Created
PO0006766,S0066,P00766,405,Approved
PO0006767,S0067,P00767,406,Received
PO0006768,S0068,P00768,407,Cancelled
PO0006769,S0069,P00769,408,Created
PO0006770,S0070,P00770,409,Approved
PO0006771,S0071,P00771,410,Received
PO0006772,S0072,P00772,411,Cancelled
PO0006773,S0073,P00773,412,Created
PO0006774,S0074,P00774,413,Approved
PO0006775,S0075,P00775,414,Received
PO0006776,S0076,P00776,415,Cancelled
PO0006777,S0077,P00777,416,Created
PO0006778,S0078,P00778,417,Approved
PO0006779,S0079,P00779,418,Received
PO0006780,S0080,P00780,419,Cancelled
PO0006781,S0081,P00781,420,Created
PO0006782,S0082,P00782,421,Approved
PO0006783,S0083,P00783,422,Received
PO0006784,S0084,P00784,423,Cancelled
PO0006785,S0085,P00785,424,Created
PO0006786,S0086,P00786,425,Approved
PO0006787,S0087,P00787,426,Received
PO0006788,S0088,P00788,427,Cancelled
PO0006789,S0089,P00789,428,Created
PO0006790,S0090,P00790,429,Approved
PO0006791,S0091,P00791,430,Received
PO0006792,S0092,P00792,431,Cancelled
PO0006793,S0093,P00793,432,Created
PO0006794,S0094,P00794,433,Approved
PO0006795,S0095,P00795,434,Received
PO0006796,S0096,P00796,435,Cancelled
PO0006797,S0097,P00797,436,Created
PO0006798,S0098,P00798,437,Approved
PO0006799,S0099,P00799,438,Received
PO0006800,S0100,P00800,439,Cancelled
PO0006801,S0001,P00801,440,Created
PO0006802,S0002,P00802,441,Approved
PO0006803,S0003,P00803,442,Received
PO0006804,S0004,P00804,443,Cancelled
PO0006805,S0005,P00805,444,Created
PO0006806,S0006,P00806,445,Approved
PO0006807,S0007,P00807,446,Received
PO0006808,S0008,P00808,447,Cancelled
PO0006809,S0009,P00809,448,Created
PO0006810,S0010,P00810,449,Approved
PO0006811,S0011,P00811,450,Received
PO0006812,S0012,P00812,451,Cancelled
PO0006813,S0013,P00813,452,Created
PO0006814,S0014,P00814,453,Approved
PO0006815,S0015,P00815,454,Received
PO0006816,S0016,P00816,455,Cancelled
PO0006817,S0017,P00817,456,Created
PO0006818,S0018,P00818,457,Approved
PO0006819,S0019,P00819,458,Received
PO0006820,S0020,P00820,459,Cancelled
PO0006821,S0021,P00821,460,Created
PO0006822,S0022,P00822,461,Approved
PO0006823,S0023,P00823,462,Received
PO0006824,S0024,P00824,463,Cancelled
PO0006825,S0025,P00825,464,Created
PO0006826,S0026,P00826,465,Approved
PO0006827,S0027,P00827,466,Received
PO0006828,S0028,P00828,467,Cancelled
PO0006829,S0029,P00829,468,Created
PO0006830,S0030,P00830,469,Approved
PO0006831,S0031,P00831,470,Received
PO0006832,S0032,P00832,471,Cancelled
PO0006833,S0033,P00833,472,Created
PO0006834,S0034,P00834,473,Approved
PO0006835,S0035,P00835,474,Received
PO0006836,S0036,P00836,475,Cancelled
PO0006837,S0037,P00837,476,Created
PO0006838,S0038,P00838,477,Approved
PO0006839,S0039,P00839,478,Received
PO0006840,S0040,P00840,479,Cancelled
PO0006841,S0041,P00841,480,Created
PO0006842,S0042,P00842,481,Approved
PO0006843,S0043,P00843,482,Received
PO0006844,S0044,P00844,483,Cancelled
PO0006845,S0045,P00845,484,Created
PO0006846,S0046,P00846,485,Approved
PO0006847,S0047,P00847,486,Received
PO0006848,S0048,P00848,487,Cancelled
PO0006849,S0049,P00849,488,Created
PO0006850,S0050,P00850,489,Approved
PO0006851,S0051,P00851,490,Received
PO0006852,S0052,P00852,491,Cancelled
PO0006853,S0053,P00853,492,Created
PO0006854,S0054,P00854,493,Approved
PO0006855,S0055,P00855,494,Received
PO0006856,S0056,P00856,495,Cancelled
PO0006857,S0057,P00857,496,Created
PO0006858,S0058,P00858,497,Approved
PO0006859,S0059,P00859,498,Received
PO0006860,S0060,P00860,499,Cancelled
PO0006861,S0061,P00861,10,Created
PO0006862,S0062,P00862,11,Approved
PO0006863,S0063,P00863,12,Received
PO0006864,S0064,P00864,13,Cancelled
PO0006865,S0065,P00865,14,Created
PO0006866,S0066,P00866,15,Approved
PO0006867,S0067,P00867,16,Received
PO0006868,S0068,P00868,17,Cancelled
PO0006869,S0069,P00869,18,Created
PO0006870,S0070,P00870,19,Approved
PO0006871,S0071,P00871,20,Received
PO0006872,S0072,P00872,21,Cancelled
PO0006873,S0073,P00873,22,Created
PO0006874,S0074,P00874,23,Approved
PO0006875,S0075,P00875,24,Received
